x	y	text
964	489	최종수정자ID
182	490	유출방지용IP주소2
203	490	생산기관명
469	490	수록자ID
279	490	최초등록일시
387	490	최종수정자ID
114	490	처리일자
450	490	조사자ID
487	490	수록일자
400	490	M/F위치
137	490	최초등록일시
264	490	재배치여부
314	491	서가일련번호 (FK)
182	491	유출방지용PORT2
203	491	통계집계일시
248	491	재배치여부
387	491	최종수정일시
469	491	수록일자
512	491	조사자ID
450	491	조사일자
114	491	삭제일
487	491	최초등록자ID
400	491	상태
137	491	최초등록자ID
264	492	최초등록자ID
279	492	재배치여부
314	492	셀일련번호 (FK)
182	492	경광등 IP
203	492	최초등록자ID
469	492	최초등록자ID
248	492	최초등록자ID
512	492	조사일자
114	492	대응영어
450	492	연결정보등록구분
487	492	최초등록일시
137	493	최종수정일시
264	493	최초등록일시
279	493	최초등록자ID
182	493	경광등 PORT
203	493	최종수정자ID
248	494	최초등록일시
469	494	최초등록일시
512	494	원문연결번호
450	494	ALERO 아카이브키
114	494	대응일본어
487	494	최종수정자ID
137	494	최종수정자ID
314	494	재배치여부
264	494	최종수정자ID
279	494	최종수정자ID
182	495	가동상태
469	495	최종수정자ID
248	495	최종수정자ID
512	495	최초등록자ID
114	495	대응중국어
450	495	대용량TIF존재유무
487	495	최종수정일시
314	495	최초등록자ID
264	495	최종수정일시
279	496	최종수정일시
182	496	가동상태변경사유
248	496	최종수정일시
469	496	최종수정일시
450	496	대용량ALERO아카이브키
114	496	대응프랑스어
487	496	DVD수록 네트워크 드라이브
314	497	최초등록일시
419	497	M/F복제처리서번호
182	497	최초등록일시
469	497	DVD수록네트워크드라이브
512	497	최종수정자ID
114	497	대응독일어
450	497	최초등록자ID
314	498	최종수정자ID
419	498	보관장소
182	498	최초등록자ID
512	499	최종수정일시
450	499	최초등록일시
114	499	신청횟수
314	499	최종수정일시
419	499	통합기관코드
182	500	최종수정일시
114	500	대응외국어
196	500	무단반출제외요청ID
450	500	최종수정자ID
512	500	ALERO
419	501	롤일련번호
182	501	최종수정자ID
512	501	대용량TIF존재유무
450	501	최종수정일시
114	501	스타일
196	501	태그ID
419	502	점검일자
182	502	경광등종류
512	502	대용량ALERO아카이브키
114	503	기타언어
139	503	한글
196	503	최초등록일시
182	503	(부2)담당자ID
139	504	한자
114	504	DB명
419	504	이상유무
196	505	최초등록자ID
182	505	(부2)담당자부서ID
114	505	카테고리ID
419	505	조치내용
196	506	최종수정일시
182	506	(부2)담당자SMS번호
114	506	최초등록일시
419	506	최초등록자ID
196	507	최종수정자ID
182	507	(부3)담당자ID
114	508	최초등록자ID
419	508	최초등록일시
182	509	(부3)담당자부서ID
114	509	최종수정일시
419	509	최종수정자ID
182	510	(부3)담당자SMS번호
114	510	최종수정자ID
419	510	최종수정일시
139	511	한글
139	512	한자
1029	514	열람신청번호
199	514	무단반출제외요청ID
1029	516	ARC_EQU_COD
199	516	요청부서
189	517	ID
1029	517	열람신청접수구분
703	517	기관코드
729	517	기관코드
199	518	요청자ID
182	518	태그ID
760	518	처리서번호
872	519	원문다운로드스케줄ID
1029	519	청구구분:01=개인, 02=기관
703	519	변환요청작업ID
729	519	변환요청작업ID
199	519	요청사유코드
786	519	복제본번호
1029	520	청구서구분
260	520	보존시설 (FK)
703	520	저장된파일ID
895	520	원문다운로드스케줄ID (FK)
199	520	기타요청사유
760	520	처리서구분
283	520	보존시설
242	521	보존시설 (FK)
847	521	SEQNO
872	521	원문다운로드요청일시
729	521	변환요청작업구분
660	521	SID (FK)
786	521	복제구분
680	521	SID (FK)
1029	521	접수일자
895	521	기본목록SID
199	521	요청시작일시
760	521	기본목록SID
266	522	(FK)
847	522	TABLE_NAME
922	522	불복구제신청번호
655	522	매체지정
703	522	변환대상원문파일ID
729	522	파라미터XML
872	522	원문다운로드스케줄명
786	522	기록물철SID
941	522	비공개신청번호
248	522	(FK)
680	522	SID (FK)
1029	522	INSP_RECP_NO
182	522	최초등록일시
260	522	의뢰서번호 (FK)
199	523	요청마감일시
760	523	세부목록SID
847	523	VDKKEY
283	523	의뢰서번호
832	523	기본목록SID
242	523	의뢰서번호 (FK)
655	523	매체번호
675	523	상태평가일자
872	523	원문다운로드요청자ID
703	523	변환서버로저장된파일명
729	523	기록물철ID
895	523	관리번호
786	523	기록물건SID
980	523	유형별청구일련번호
182	524	최초등록자ID
922	524	ARC_EQU_COD
1029	524	청구인성명
260	524	스케줄링일련번호 (FK)
199	524	최초등록일시
760	524	복원의뢰서번호
283	524	스케줄링일련번호 (FK)
847	524	작업구분
941	524	ARC_EQU_COD
832	524	세부목록SID
242	524	스케줄링일련번호 (FK)
655	524	상태평가일자
961	524	정보공개청구서일련번호
703	524	저장된파일용량단위
729	524	기록물건ID
872	524	원문다운로드스케줄상태코드
895	524	전체기록물건수량
1006	524	열람신청번호 (FK)
786	525	건별복제연번
1029	525	청구인주민등록번호
182	525	최종수정일시
922	525	EXCP_RECP_SCT
199	525	최초등록자ID
675	525	조사자ID
760	525	의뢰서구분
265	525	SID (FK)
303	525	보존시설 (FK)
832	525	철건구분코드(1:철,2:건)
941	525	NOPN_RECP_SCT
980	525	유형구분
847	526	REG_DATE
872	526	전자기록물원문다운로드여부
703	526	저장매체유형
729	526	목표저장매체유형
895	526	다운로드요청기록물건수량
1006	526	열람신청목록순번
246	526	SID (FK)
786	526	요청번호
182	526	최종수정자ID
283	526	의뢰부서(그룹조직코드 6자리)
922	526	이의신청코드
1029	526	공문수신자명
1056	526	기본목록SID
199	526	최종수정일시
655	526	조사자ID
961	526	열람시설구분
675	526	훼손특이사항
760	526	사이즈1
941	527	비공개신청구분
832	527	색인완료여부
980	527	내용별
703	527	저장매체상세유형
729	527	목표저장매체상세유형
872	527	전자기록물PDF다운로드여부
895	527	다운로드완료기록물건수량
309	527	(FK)
786	527	요청구분일련번호
422	527	요청일련번호
1029	527	공문시행번호
283	527	의뢰자ID
922	527	NOPN_RECP_NO
1056	527	세부목록SID
199	528	최종수정자ID
242	528	미반입사유
655	528	훼손특이사항
961	528	접수구분
675	528	최초등록자ID
760	528	사이즈2
1006	528	목록선정코드
303	528	의뢰서번호 (FK)
832	528	등록일시
941	528	비공개청구구분
980	528	내용별상세
872	528	전자화기록물보존파일다운로드여부
260	528	보류내용
703	528	작업상태
729	528	변환서버IP
895	528	다운로드오류기록물건수량
786	528	스케줄번호
283	529	의뢰일자
922	529	접수일자
1029	529	공문시행일자
1056	529	요청구분코드
199	529	태그발행유형
242	529	반입예정일자
655	529	최초등록자ID
961	529	접수번호
675	529	최종수정자ID
760	529	사이즈3
481	529	SID (FK)
941	529	비공개청구서구분
1006	529	기록물철기본SID
303	529	스케줄링일련번호 (FK)
832	529	최초등록일시
980	529	결정구분
872	529	전자화기록물열람파일다운로드여부
427	530	SID (FK)
260	530	최초등록자ID
703	530	변환실패시발생한에러코드
729	530	작업상태
786	530	복제페이지
895	530	최초등록자ID
1029	530	공문접수번호
283	530	반출목적(US002)
922	530	RECP_NO
1056	530	요청일자
242	530	작성자부서
655	530	최초등록일시
961	530	이름
675	530	최초등록일시
760	530	사이즈4
481	530	SID (FK)
1006	530	기록물건세부SID
422	530	요청일시
832	530	최초등록자정보
941	530	비공개접수일자
980	530	비공개사유
872	531	다운로드파일PDF통합여부
308	531	SID (FK)
260	531	최초등록일시
703	531	변환실패시발생한에러코드상세내용
729	531	포맷변환작업시작시간
895	531	최초등록일시
392	531	일련번호
786	531	가로
283	531	반입예정일자
922	531	신청자이름
1029	531	공개여부기술
1056	531	최종수정일시
242	531	작성자ID
655	531	최종수정자ID
961	531	우편번호1
463	532	SID (FK)
675	532	최종수정일시
760	532	복원처리시작일시
941	532	NOPN_RECP_NO
1006	532	MF순번
422	532	요청자ID
832	532	최종수정일시
980	532	유형별청구건수
872	532	다운로드파일워크마크적용여부
260	532	최종수정자ID
476	532	이미지등록ID
703	532	작업시작시간
729	532	포맷변환작업완료시간
786	532	세로
895	532	최종수정자ID
392	532	기본SID
1029	532	공문기안자
283	532	기록물인수자ID
922	532	신청자주민등록번호
242	533	최초등록자ID
655	533	최종수정일시
961	533	우편번호2
675	533	MATI_CONTS
760	533	복원처리종료일시
1006	533	기록물철관리번호
422	533	요청자명
832	533	최종수정자정보
941	533	청구인성명
980	533	유형별청구매수
459	533	파일명
872	533	원문다운로드요청사유내용
476	533	등록파일명
703	533	작업완료시간
729	533	변환실패시발생한에러코드
895	533	최종수정일시
392	533	상세SID
786	533	높이
283	534	기록물인수일자
922	534	신청인주소
1029	534	공문심사자
303	534	보류내용
242	534	최초등록일시
655	534	재질상태설명
961	534	주소
675	534	INK_CONTS
760	534	복원처리소요일
941	534	청구인직위명
1006	534	기록물건세부번호
422	534	요청내용
980	534	정보공개청구서일련번호 (FK)
459	534	등록파일명
847	534	뷰테이블명
872	535	원문다운로드방문열람여부
260	535	정리인수반려여부
476	535	페이지수
729	535	변환실패시발생한에러코드상세내용
786	535	종이두께
1029	535	공문결재자
283	535	반출처리자ID
303	535	최초등록자ID
922	535	신청인우편번호
242	535	최종수정자ID
655	535	잉크상태설명
961	535	상세주소
675	535	스케줄링일련번호
760	535	인수일시
1006	535	기록물건세부연결번호
392	535	시작최종변경일시
422	535	디지털화작업일시
941	535	청구인주민등록번호
847	536	색인키값
459	536	파일크기
872	536	원문다운로드스케줄비고
476	536	파일크기
729	536	요청등록일자
786	536	재질-SV149
283	536	반출처리일자
922	536	신청인상세주소
1029	536	공문결재일자
303	536	최초등록일시
242	536	최종수정일시
655	536	보존처리전이미지ID
961	536	주민등록번호1
760	537	인수자ID
941	537	청구인직위
1006	537	생산년도
392	537	종료최종변경일시
422	537	CMS수신여부
459	537	원문연결번호
847	537	작업구분
872	537	최초등록자ID
476	537	시작영역
729	537	목표파일이름
786	537	복제매수
1029	537	공문제목
283	538	최초등록자ID
303	538	최종수정자ID
922	538	신청인전화번호
655	538	보존처리후이미지ID
961	538	주민등록번호2
760	538	원본인계자ID
1006	538	종료년도
392	538	변경구분코드(U:수정, D:삭제)
422	538	CMS전송여부
941	538	DEMDR_ADDR
459	538	최초등록자ID
872	538	최초등록일시
115	538	UCI
133	538	UCI (FK)
476	538	끝영역
729	538	문서관계구분
786	538	원본인수일
283	539	최초등록일시
922	539	신청인모사전송번호
1029	539	단체명
655	539	처리기간_끝
961	539	사업자등록번호1
760	539	원본인계일시
705	539	기관코드
941	539	DEMDR_ZIPCODE
1006	539	생산기관코드
392	539	동기화상태(0:대기, 1:성공, 2:실패)
422	539	CMS수신ID
459	539	최초등록일시
872	540	최종수정자ID
133	540	철일련번호
476	540	원문연결번호
729	540	첨부SID
786	540	원본인수자ID
895	540	원문다운로드스케줄ID (FK)
1029	540	단체등록번호
283	540	최종수정자ID
303	540	정리인수반려여부
922	540	신청인전자우편주소
655	540	처리상태
961	540	사업자등록번호2
760	540	복제인계자ID
115	540	기록물생산기관코드
1006	540	생산기관명
392	541	오류메세지
422	541	FST_REGR_ID
941	541	DEMDR_DADDR
459	541	최종수정자ID
872	541	최종수정일시
476	541	최초등록자ID
729	541	파일경류
786	541	원본반납일
895	541	기본목록SID (FK)
980	541	열람기록물정보일련번호
283	541	최종수정일시
705	541	기관코드별변환처리비율
922	541	단체명
1029	541	청구인주소
303	541	삭제자ID
655	541	처리서작성일시
961	541	사업자등록번호3
760	542	복제인계일시
115	542	저작권구분
133	542	원본데이터
941	542	청구인TEL번호
1006	542	기록물철제목
1056	542	기본목록SID
392	542	최초등록일자
422	542	FST_REG_DT
459	542	최종수정일시
476	542	최초등록일시
786	542	원본반납자ID
895	542	세부목록SID
1029	542	청구인우편번호
303	543	삭제일자
922	543	단체등록번호
655	543	보존처리일시
961	543	전화번호1
760	543	비고1
290	543	(SV099)
115	543	저작권URL
133	543	전자서명
240	543	보존시설
1006	543	제목
1056	543	요청구분코드
392	543	최초등록자
422	543	LST_UPDR_ID
941	543	DEMDR_FAXNO
980	543	관리번호
459	543	파일위치및상태
476	543	최종수정자ID
786	544	복제본인수일
283	544	정리의뢰시 POSITION
922	544	공개비공개내용
1029	544	청구인상세주소
303	544	삭제사유
655	544	보존처리자ID
961	544	전화번호2
760	544	비고2
133	544	URL
240	544	의뢰서구분
941	544	DEMDR_EMAIL
1006	544	문서유형코드
1056	544	요청일자
392	544	최종수정일자
422	544	LST_UPD_DT
895	544	건번호
980	544	건번호
459	544	ALERO 아카이브키
261	545	보존시설
476	545	최종수정일시
786	545	복제본인수자ID
1029	545	청구인전화번호
283	545	정리인수반려사유CLOB
922	545	통지서수령유무
655	545	보존처리번호
961	545	전화번호3
760	545	비고3
133	545	URL구분
